Shot Name,Right Shoulder (x),Right Shoulder (y),Right Shoulder (z),Left Shoulder (x),Left Shoulder (y),Left Shoulder (z),Right Elbow (x),Right Elbow (y),Right Elbow (z),Left Elbow (x),Left Elbow (y),Left Elbow (z),Right Hip (x),Right Hip (y),Right Hip (z),Left Hip (x),Left Hip (y),Left Hip (z),Right Knee (x),Right Knee (y),Right Knee (z),Left Knee (x),Left Knee (y),Left Knee (z),Right Ankle (x),Right Ankle (y),Right Ankle (z),Left Ankle (x),Left Ankle (y),Left Ankle (z)
PullShot,0.3972182869911194,0.22365640103816986,-0.12335319817066193,0.466852605342865,0.23461711406707764,0.22179564833641052,0.44047972559928894,0.2829357385635376,-0.325279176235199,0.5610432028770447,0.2349890023469925,0.19792427122592926,0.48240721225738525,0.503241240978241,-0.10636318475008011,0.4920555353164673,0.5060559511184692,0.10606098175048828,0.5768347978591919,0.6931527256965637,-0.25050053000450134,0.5166037082672119,0.7294913530349731,0.0935230553150177,0.609457790851593,0.9266539812088013,-0.2154110074043274,0.39264798164367676,0.8954973816871643,0.1660805195569992
PullShot,0.3357759118080139,0.309603214263916,-0.16354931890964508,0.3868635296821594,0.28276193141937256,0.2209928333759308,0.38393789529800415,0.3428810238838196,-0.37018710374832153,0.46210071444511414,0.2696124315261841,0.21742680668830872,0.49039044976234436,0.5157153010368347,-0.11286304891109467,0.4894091486930847,0.5213329792022705,0.11260641366243362,0.6209725737571716,0.6348367929458618,-0.20544520020484924,0.5657644271850586,0.7092671990394592,0.07736115157604218,0.7151952385902405,0.8197864294052124,-0.172735333442688,0.5116360187530518,0.9281221032142639,0.09880942106246948
Legglance-Flick Shot,0.6341301798820496,0.21775399148464203,-0.139931321144104,0.6174294948577881,0.36602720618247986,0.25731828808784485,0.609138011932373,0.371824711561203,-0.3229529559612274,0.6142221689224243,0.48303574323654175,0.07990828901529312,0.35307642817497253,0.2570815086364746,-0.13420046865940094,0.35736626386642456,0.36371922492980957,0.13387654721736908,0.21527428925037384,0.4005337059497833,-0.3817128837108612,0.21450403332710266,0.510481059551239,-0.1454271376132965,0.008381545543670654,0.5726475715637207,-0.4440360367298126,0.0012600421905517578,0.4084710478782654,-0.13151514530181885
Legglance-Flick Shot,0.3478178381919861,0.25898104906082153,0.15170808136463165,0.41197657585144043,0.20690299570560455,-0.29377481341362,0.3041243255138397,0.35133934020996094,0.10890471935272217,0.3768974542617798,0.35236865282058716,-0.4946412444114685,0.5247975587844849,0.4944119155406952,0.1502711921930313,0.5838344097137451,0.4774194657802582,-0.15064220130443573,0.4046781063079834,0.6382167339324951,-0.04441215097904205,0.6644675731658936,0.6906532049179077,-0.2535725235939026,0.45606836676597595,0.8730698823928833,-0.05296098813414574,0.8209409117698669,0.8366859555244446,-0.146037757396698
Legglance-Flick Shot,0.1707865446805954,0.411110520362854,-0.21318426728248596,0.24413473904132843,0.32805681228637695,-0.3689265549182892,0.21237832307815552,0.5200688242912292,-0.22295843064785004,0.29051220417022705,0.4552292823791504,-0.37732720375061035,0.29576319456100464,0.5364710688591003,0.06261084973812103,0.3337857127189636,0.4817657768726349,-0.06273996829986572,0.3085998594760895,0.700950026512146,-0.020989857614040375,0.3886682987213135,0.614546000957489,-0.2095097452402115,0.3879021108150482,0.7297860383987427,0.29090967774391174,0.4830540418624878,0.7404923439025879,-0.13465239107608795
Legglance-Flick Shot,0.1936882734298706,0.29593098163604736,-0.12496481835842133,0.2851294279098511,0.21845972537994385,-0.2618480622768402,0.20406128466129303,0.4011818766593933,-0.24174296855926514,0.3118916153907776,0.34212666749954224,-0.29390770196914673,0.2945535182952881,0.4607726037502289,0.06770908832550049,0.34165510535240173,0.4163115918636322,-0.06781717389822006,0.2779085338115692,0.6117023825645447,-0.048764634877443314,0.37688353657722473,0.5727105736732483,-0.28391674160957336,0.35085535049438477,0.6620322465896606,0.2658150792121887,0.4532198905944824,0.7483680844306946,-0.27913734316825867
Legglance-Flick Shot,0.18989522755146027,0.6798527240753174,-0.2318439930677414,0.21955841779708862,0.5544090270996094,-0.41798898577690125,0.2458716332912445,0.7301367521286011,-0.28338897228240967,0.292123943567276,0.6016358733177185,-0.4638504087924957,0.3340889811515808,0.6877692937850952,0.07750625163316727,0.34372568130493164,0.6133702993392944,-0.07770852744579315,0.39780640602111816,0.8140114545822144,-0.05671852454543114,0.45239800214767456,0.6875540018081665,-0.25787144899368286,0.4805479943752289,0.7876139879226685,0.27019983530044556,0.58241868019104,0.7194179892539978,-0.18114109337329865
Legglance-Flick Shot,0.7660384178161621,0.4056006968021393,-0.4945094883441925,0.8296369314193726,0.5238000154495239,-0.3432902991771698,0.7008523941040039,0.5016459822654724,-0.5501034259796143,0.803744912147522,0.6067641973495483,-0.3889938294887543,0.6662092208862305,0.5266504287719727,-0.0637732520699501,0.6917845010757446,0.5877158045768738,0.06369940936565399,0.5816311836242676,0.6535599231719971,-0.2750537395477295,0.6528270244598389,0.707450270652771,0.09860648959875107,0.47409719228744507,0.7417945861816406,-0.22571787238121033,0.5763939023017883,0.7641618847846985,0.41043001413345337
Legglance-Flick Shot,0.19345904886722565,0.2964373230934143,-0.041984621435403824,0.2878114581108093,0.24099205434322357,-0.1811293661594391,0.23523522913455963,0.40674588084220886,-0.06904617697000504,0.3114895224571228,0.3665935695171356,-0.18475665152072906,0.29122963547706604,0.4702109396457672,0.052048079669475555,0.3351409137248993,0.43874022364616394,-0.05213845148682594,0.28283926844596863,0.6021795272827148,-0.05352752283215523,0.3790189325809479,0.5842745304107666,-0.09064722061157227,0.3493276834487915,0.6726250648498535,0.18800003826618195,0.44800758361816406,0.7358250617980957,-0.003225006628781557
Legglance-Flick Shot,0.533725380897522,0.32513245940208435,0.2910604774951935,0.4933013916015625,0.2916789948940277,-0.011993197724223137,0.5093149542808533,0.4038485586643219,0.35012707114219666,0.42590075731277466,0.3600921928882599,-0.06473181396722794,0.5763930678367615,0.5129687190055847,0.08761461079120636,0.5449770092964172,0.4919569492340088,-0.087958924472332,0.5665376782417297,0.6829587817192078,0.025509703904390335,0.5132447481155396,0.6761175394058228,-0.10141533613204956,0.6066546440124512,0.8471301794052124,-0.026408493518829346,0.5128874778747559,0.8532642126083374,-0.17265230417251587
Legglance-Flick Shot,0.5122453570365906,0.2700396180152893,0.07085500657558441,0.4566134512424469,0.31014764308929443,0.40696704387664795,0.5534451603889465,0.33382296562194824,-0.07131701707839966,0.5147967338562012,0.38302600383758545,0.3744370639324188,0.46126604080200195,0.4752679765224457,-0.0995279848575592,0.4232165813446045,0.4854416251182556,0.09898469597101212,0.4990214407444,0.6562706828117371,-0.18558524549007416,0.4369240403175354,0.6672811508178711,-0.023788902908563614,0.4836944341659546,0.8463412523269653,-0.3667278587818146,0.39675337076187134,0.8080428838729858,-0.21623770892620087
Legglance-Flick Shot,0.44391173124313354,0.22731129825115204,-0.13493865728378296,0.4282640516757965,0.22793841361999512,0.28224268555641174,0.4946345090866089,0.3555450439453125,-0.23070944845676422,0.48490890860557556,0.36131805181503296,0.32704073190689087,0.3442166745662689,0.4524877667427063,-0.13478949666023254,0.31062430143356323,0.45158785581588745,0.13430902361869812,0.48420047760009766,0.5586620569229126,-0.09214554727077484,0.26973775029182434,0.6747387647628784,0.11932579427957535,0.4233066439628601,0.8034728169441223,-0.055458422750234604,0.15533719956874847,0.8068962693214417,0.10891163349151611
Legglance-Flick Shot,0.44246411323547363,0.2170449197292328,-0.007491286378353834,0.4266285300254822,0.2442157119512558,0.3060421943664551,0.49150097370147705,0.34727710485458374,-0.09219999611377716,0.488558828830719,0.3756553530693054,0.3065262734889984,0.3520771265029907,0.43525445461273193,-0.10341882705688477,0.30934542417526245,0.4370220899581909,0.1028827652335167,0.4819267988204956,0.5656397342681885,-0.10577771067619324,0.2700995206832886,0.678537130355835,0.07768115401268005,0.42349883913993835,0.8061394691467285,-0.1330818384885788,0.15142570436000824,0.8110220432281494,0.024620991200208664
Legglance-Flick Shot,0.5526833534240723,0.25396448373794556,0.324015736579895,0.555747389793396,0.21701155602931976,-0.05238943547010422,0.5002766847610474,0.37496644258499146,0.3154245615005493,0.5056722164154053,0.3387764096260071,-0.14520329236984253,0.6818580627441406,0.4398892819881439,0.1258382499217987,0.6616700291633606,0.4269598126411438,-0.12618295848369598,0.7355995178222656,0.6721463203430176,0.0669565498828888,0.5226075649261475,0.5567819476127625,-0.1082439199090004,0.8498713970184326,0.8161958456039429,0.04618535190820694,0.5779017806053162,0.8016557693481445,-0.08847729861736298
Legglance-Flick Shot,0.4448860287666321,0.22980889678001404,-0.0192192941904068,0.4277002513408661,0.24713730812072754,0.3228270709514618,0.5078415274620056,0.35574057698249817,-0.087287537753582,0.4816051721572876,0.3663695156574249,0.35903531312942505,0.3456827998161316,0.436108261346817,-0.11106028407812119,0.307809978723526,0.44018852710723877,0.11049088835716248,0.47655582427978516,0.5676673650741577,-0.06472675502300262,0.2692761719226837,0.6775342226028442,0.07624630630016327,0.42010927200317383,0.7935265302658081,-0.06689164787530899,0.14880536496639252,0.8173014521598816,0.02565249241888523
Legglance-Flick Shot,0.5471568703651428,0.23046067357063293,0.24379996955394745,0.5601270794868469,0.22010737657546997,-0.1512158215045929,0.4985996186733246,0.340381383895874,0.2253848761320114,0.5051209926605225,0.34168869256973267,-0.25812581181526184,0.681519091129303,0.4480791389942169,0.13646681606769562,0.6610274910926819,0.4472595751285553,-0.13669010996818542,0.7363724112510681,0.6729317903518677,0.08167389035224915,0.5225810408592224,0.5637435913085938,-0.12976577877998352,0.8495319485664368,0.8132094740867615,0.08597482740879059,0.5771853923797607,0.80561363697052,-0.07049796730279922
Legglance-Flick Shot,0.6639456748962402,0.35690054297447205,-0.04912740737199783,0.6476432085037231,0.34371066093444824,0.42502838373184204,0.5927827954292297,0.4698491096496582,-0.12771855294704437,0.5820403099060059,0.4530286192893982,0.5014986991882324,0.5072289705276489,0.25384607911109924,-0.15470504760742188,0.49836552143096924,0.19999483227729797,0.15414422750473022,0.45339202880859375,0.49223577976226807,-0.10394439846277237,0.34391772747039795,0.1822536736726761,0.10253488272428513,0.29211705923080444,0.447136253118515,-0.09722697734832764,0.2375231385231018,0.026964694261550903,0.04252604395151138
Legglance-Flick Shot,0.40261703729629517,0.4265487790107727,0.10556525737047195,0.4678845703601837,0.3490411043167114,-0.13350839912891388,0.3693169951438904,0.5012302994728088,0.004497690126299858,0.44100862741470337,0.4164069890975952,-0.30679646134376526,0.5875973701477051,0.5329563617706299,0.02745281718671322,0.6197241544723511,0.4622212052345276,-0.027388108894228935,0.6712781190872192,0.5768926739692688,-0.4621695578098297,0.7411693334579468,0.493688702583313,-0.06962168216705322,0.8329628705978394,0.5960278511047363,-0.47104761004447937,0.8191125392913818,0.4971461594104767,0.2841099202632904
Legglance-Flick Shot,0.3517954647541046,0.7344794273376465,0.2408764660358429,0.3136039674282074,0.6074810028076172,-0.08980841934680939,0.41617873311042786,0.7983174324035645,0.036311082541942596,0.4069150686264038,0.619395911693573,-0.27439531683921814,0.5257762670516968,0.527674674987793,0.12637987732887268,0.5164949893951416,0.5083113312721252,-0.12664026021957397,0.6786255836486816,0.392352819442749,-0.05242639407515526,0.6214572191238403,0.6776102781295776,-0.08051501214504242,0.7707826495170593,0.17911836504936218,-0.09318569302558899,0.7829248309135437,0.6748629212379456,-0.08373498916625977
Legglance-Flick Shot,0.3271888494491577,0.2978582978248596,0.254173219203949,0.4086873233318329,0.25336363911628723,-0.08666049689054489,0.2870570421218872,0.39767175912857056,0.07310348004102707,0.39396294951438904,0.3811036944389343,-0.24486900866031647,0.493931382894516,0.5266719460487366,0.13007351756095886,0.4997147023677826,0.5139790773391724,-0.130369633436203,0.5974817872047424,0.7395222783088684,-0.007293867412954569,0.3714091181755066,0.6818228960037231,-0.09180725365877151,0.7547696828842163,0.8523786067962646,-0.04608525335788727,0.4036399722099304,0.9108068346977234,-0.06291473656892776
Legglance-Flick Shot,0.5964330434799194,0.2516353726387024,-0.06416045874357224,0.6913429498672485,0.31954237818717957,0.1415758579969406,0.5933096408843994,0.39034050703048706,-0.21858292818069458,0.7008998990058899,0.4281141757965088,0.008158036507666111,0.49333053827285767,0.506763756275177,-0.09481354057788849,0.5147241353988647,0.5348986983299255,0.09465301781892776,0.6074596643447876,0.6775934100151062,-0.1763487309217453,0.40676742792129517,0.7354763746261597,0.03267200291156769,0.5931498408317566,0.9187540411949158,-0.20344729721546173,0.24742528796195984,0.8483725786209106,-0.00875360332429409
Legglance-Flick Shot,0.6515728831291199,0.31650716066360474,-0.0625913143157959,0.7229229211807251,0.426052063703537,0.12694382667541504,0.623281717300415,0.4438396692276001,-0.24018864333629608,0.7036517858505249,0.5397552847862244,-0.0016801055753603578,0.49031227827072144,0.4976823329925537,-0.0912562757730484,0.5092992782592773,0.5449695587158203,0.09107524901628494,0.5615439414978027,0.721059262752533,-0.21884749829769135,0.3550744652748108,0.6776179075241089,0.020748350769281387,0.48668089509010315,0.9438934326171875,-0.23427872359752655,0.17778106033802032,0.7071958780288696,-0.03026815503835678
Legglance-Flick Shot,0.32078033685684204,0.30575501918792725,0.23405002057552338,0.4060385525226593,0.2530021667480469,-0.09525808691978455,0.27713704109191895,0.40087106823921204,0.045869022607803345,0.39444130659103394,0.37685519456863403,-0.2592497766017914,0.49329420924186707,0.5291171073913574,0.12673254311084747,0.4992271661758423,0.516981840133667,-0.1270373910665512,0.5982385873794556,0.736160159111023,0.002049465198069811,0.3731059730052948,0.6803454160690308,-0.08505929261445999,0.7587599754333496,0.8444086909294128,-0.05678146705031395,0.40463975071907043,0.9176200032234192,-0.055278338491916656
Legglance-Flick Shot,0.6662507057189941,0.34029847383499146,-0.03651685267686844,0.7268335223197937,0.44952407479286194,0.17582932114601135,0.6238315105438232,0.4654301702976227,-0.18479526042938232,0.6962841749191284,0.5646715760231018,0.059372130781412125,0.4924979507923126,0.49682122468948364,-0.09437478333711624,0.5038895606994629,0.5406532883644104,0.09421306848526001,0.5366080403327942,0.6964093446731567,-0.22487293183803558,0.35045769810676575,0.6511064171791077,0.009364900179207325,0.4512554109096527,0.9340747594833374,-0.279139906167984,0.16708669066429138,0.6561169624328613,-0.04936569184064865
Legglance-Flick Shot,0.3178867697715759,0.3122541904449463,0.1701470911502838,0.410270094871521,0.2555745840072632,-0.14579260349273682,0.2934877574443817,0.4190357029438019,-0.025856126099824905,0.38818591833114624,0.3964494466781616,-0.3345755636692047,0.48764923214912415,0.5352598428726196,0.12397564202547073,0.5020593404769897,0.5213209390640259,-0.12427424639463425,0.601543128490448,0.7322925329208374,0.02733837068080902,0.3787643313407898,0.6846311092376709,-0.15602879226207733,0.7513315081596375,0.8474355340003967,0.024137532338500023,0.4098331332206726,0.9120839238166809,-0.12747295200824738
Legglance-Flick Shot,0.49747008085250854,0.243888258934021,0.010297519154846668,0.6798962950706482,0.3075747489929199,-0.0938601940870285,0.4553610384464264,0.2814875841140747,-0.10052966326475143,0.5922853350639343,0.3777540326118469,-0.3482850193977356,0.45510345697402954,0.4956495463848114,-0.06792252510786057,0.5678160786628723,0.5065833330154419,0.06774569302797318,0.53107750415802,0.6617294549942017,-0.27971652150154114,0.5883173942565918,0.6885659694671631,-0.04273548722267151,0.5983656644821167,0.8841633796691895,-0.2945072054862976,0.5160282850265503,0.8079565763473511,0.34522396326065063
Legglance-Flick Shot,0.24706527590751648,0.5097044706344604,0.1923692226409912,0.28715890645980835,0.450592041015625,-0.12374888360500336,0.18769818544387817,0.5277031660079956,0.13307489454746246,0.24581146240234375,0.485528826713562,-0.29719796776771545,0.3759593665599823,0.6186888217926025,0.08194518089294434,0.37582841515541077,0.6151812076568604,-0.08215732127428055,0.4599614441394806,0.6990233063697815,-0.08019093424081802,0.3940335810184479,0.7510977983474731,-0.04253536835312843,0.5890598297119141,0.7015244364738464,-0.08750030398368835,0.42186927795410156,0.8808773756027222,0.06723912805318832
Legglance-Flick Shot,0.524302065372467,0.1895376294851303,-0.08130741119384766,0.5806204080581665,0.2696007490158081,0.29353365302085876,0.496521919965744,0.23935535550117493,-0.34676048159599304,0.5904935598373413,0.372043639421463,0.20096120238304138,0.3583671748638153,0.3869519531726837,-0.12244574725627899,0.36791497468948364,0.40242427587509155,0.12217521667480469,0.4308414161205292,0.5637912750244141,-0.2070758193731308,0.3569960594177246,0.5926918983459473,0.028096450492739677,0.4155845642089844,0.7675822973251343,-0.2474168837070465,0.20424187183380127,0.747297465801239,-0.11155621707439423
Legglance-Flick Shot,0.4284125566482544,0.2657838761806488,0.3086572289466858,0.4734039008617401,0.18845488131046295,-0.11257674545049667,0.4203447103500366,0.34897881746292114,0.17465360462665558,0.483473002910614,0.26163581013679504,-0.33381298184394836,0.6321560740470886,0.40257152915000916,0.14169324934482574,0.6386574506759644,0.3880235552787781,-0.1420513242483139,0.6535010933876038,0.5770798325538635,0.015737930312752724,0.554602861404419,0.5725020170211792,-0.14724725484848022,0.801594614982605,0.7407339811325073,-0.16463805735111237,0.5788066983222961,0.7704774737358093,-0.23656533658504486
Legglance-Flick Shot,0.4314486086368561,0.24795512855052948,0.2471616417169571,0.47438162565231323,0.19210374355316162,-0.07460387796163559,0.4403829574584961,0.3242100179195404,0.014185735024511814,0.4778868854045868,0.2664456367492676,-0.30085158348083496,0.6296914219856262,0.4030371904373169,0.12011397629976273,0.6306051015853882,0.3876103460788727,-0.12047307938337326,0.6580594182014465,0.5792659521102905,0.022930441424250603,0.5624038577079773,0.5631529092788696,-0.15210041403770447,0.7989947199821472,0.7411815524101257,-0.10238905251026154,0.583263099193573,0.7646938562393188,-0.2870663106441498
Legglance-Flick Shot,0.49333012104034424,0.18791721761226654,-0.11576250940561295,0.5465701818466187,0.25568288564682007,0.3410678207874298,0.47135496139526367,0.24122294783592224,-0.40005064010620117,0.5644489526748657,0.35252177715301514,0.20656485855579376,0.35753804445266724,0.4090051054954529,-0.14734064042568207,0.3476136326789856,0.41311684250831604,0.14700429141521454,0.4424637258052826,0.5754188299179077,-0.16771839559078217,0.3528704047203064,0.6028040647506714,0.07221076637506485,0.44975441694259644,0.7806795239448547,-0.18017610907554626,0.22859607636928558,0.7718608379364014,-0.06484337896108627
Legglance-Flick Shot,0.3350558280944824,0.30842792987823486,0.28050556778907776,0.35534554719924927,0.23331746459007263,-0.15903642773628235,0.3702671527862549,0.39997732639312744,0.14162132143974304,0.40270233154296875,0.32292890548706055,-0.36416974663734436,0.5790402293205261,0.35658636689186096,0.14303909242153168,0.5804699659347534,0.3474276065826416,-0.14346595108509064,0.6659998297691345,0.5099846124649048,0.019840436056256294,0.5947507619857788,0.547498345375061,-0.15003278851509094,0.8773543834686279,0.6042944192886353,-0.10556585341691971,0.6827996373176575,0.7124924063682556,-0.21557249128818512
Legglance-Flick Shot,0.521449625492096,0.18793202936649323,-0.05127483606338501,0.5794053077697754,0.27352768182754517,0.3785538077354431,0.4970897138118744,0.23019728064537048,-0.3638979494571686,0.5803154706954956,0.3823779821395874,0.2690768539905548,0.36535149812698364,0.3808204233646393,-0.1432543694972992,0.39796924591064453,0.41767024993896484,0.14289438724517822,0.4450783133506775,0.5590475797653198,-0.2510714828968048,0.365063339471817,0.5808306932449341,-0.026430288329720497,0.42013683915138245,0.7704591751098633,-0.3236270546913147,0.21093100309371948,0.7440087795257568,-0.206292986869812
Legglance-Flick Shot,0.5265179872512817,0.32974159717559814,-0.0068753850646317005,0.5099394917488098,0.37341344356536865,0.4975033700466156,0.6355702877044678,0.38073021173477173,-0.13874781131744385,0.6208516359329224,0.4480617642402649,0.48055368661880493,0.4564444124698639,0.5146984457969666,-0.15362609922885895,0.41987547278404236,0.5402039289474487,0.15305376052856445,0.557057797908783,0.6885913610458374,-0.20971880853176117,0.4851776659488678,0.6949270367622375,0.0570262186229229,0.48861607909202576,0.8540149927139282,-0.3117028474807739,0.36879128217697144,0.788853645324707,-0.0046354313381016254
Legglance-Flick Shot,0.36160174012184143,0.3793806731700897,0.032265812158584595,0.4027126133441925,0.4051434397697449,0.5704053044319153,0.4826206862926483,0.3352154493331909,-0.1709078848361969,0.5390980839729309,0.37406009435653687,0.5090214610099792,0.4827483594417572,0.5395635962486267,-0.16956838965415955,0.4860574007034302,0.576361894607544,0.16919977962970734,0.702552080154419,0.5877295732498169,-0.23175331950187683,0.6827266812324524,0.634425163269043,0.09096111357212067,0.8004963397979736,0.7389599084854126,-0.29259413480758667,0.696314811706543,0.7766047716140747,0.07903231680393219
Legglance-Flick Shot,0.42238467931747437,0.22224244475364685,0.22123348712921143,0.5142826437950134,0.20224207639694214,-0.3543199896812439,0.36681893467903137,0.3315836787223816,0.17536574602127075,0.43717503547668457,0.32040858268737793,-0.5678584575653076,0.506218671798706,0.49352264404296875,0.17357876896858215,0.5756734609603882,0.49384939670562744,-0.17388534545898438,0.34789738059043884,0.5958061218261719,-0.17136625945568085,0.5902532935142517,0.6951587200164795,-0.2980165183544159,0.3409793972969055,0.8472936749458313,-0.1706221103668213,0.7223912477493286,0.8923827409744263,-0.11429627239704132
Legglance-Flick Shot,0.27851757407188416,0.3102952539920807,0.251750648021698,0.3197636306285858,0.2634889483451843,-0.24128444492816925,0.2926532030105591,0.4316353499889374,0.24669192731380463,0.3338342010974884,0.4116232693195343,-0.40501704812049866,0.5180580615997314,0.500598132610321,0.14887438714504242,0.5695812702178955,0.46309176087379456,-0.1491827666759491,0.44940343499183655,0.6773681640625,-0.0616123341023922,0.7548394203186035,0.6013966202735901,-0.2664130926132202,0.6027888059616089,0.8657922744750977,-0.02484479360282421,0.9821847677230835,0.6795655488967896,-0.1826115995645523
Legglance-Flick Shot,0.3531123995780945,0.25344544649124146,0.1954590529203415,0.4159229099750519,0.20251819491386414,-0.3718843162059784,0.32084202766418457,0.3554612696170807,0.17787887156009674,0.37825411558151245,0.34520071744918823,-0.5815519690513611,0.5263869166374207,0.5023328065872192,0.16737151145935059,0.5936610698699951,0.4812610447406769,-0.16761919856071472,0.39147669076919556,0.6450794339179993,-0.14311093091964722,0.7071297764778137,0.6774624586105347,-0.2776176929473877,0.4563603401184082,0.8827604651451111,-0.16404198110103607,0.892195463180542,0.8292795419692993,-0.16746430099010468
Legglance-Flick Shot,0.5788851976394653,0.20715802907943726,-0.3153288662433624,0.6293973922729492,0.24170471727848053,0.1744225025177002,0.6312444806098938,0.341595321893692,-0.43381190299987793,0.6525475978851318,0.3607657253742218,0.16419298946857452,0.4166237711906433,0.4946962594985962,-0.15076152980327606,0.4713119566440582,0.5099126100540161,0.15043321251869202,0.29901278018951416,0.6993480920791626,-0.2111017256975174,0.5631000399589539,0.695398211479187,0.19908112287521362,0.12231996655464172,0.8637410402297974,-0.1752420961856842,0.5455472469329834,0.8842499852180481,0.2939031422138214
Legglance-Flick Shot,0.44503873586654663,0.2263849675655365,-0.026726365089416504,0.4362093508243561,0.255002498626709,0.33512356877326965,0.5040887594223022,0.353865385055542,-0.09477201849222183,0.4858950078487396,0.3770730197429657,0.3788946866989136,0.34434330463409424,0.43299010396003723,-0.11842184513807297,0.3129585385322571,0.4425411522388458,0.11791032552719116,0.47704145312309265,0.5705975890159607,-0.10604873299598694,0.26736509799957275,0.6781438589096069,0.09256375581026077,0.42018836736679077,0.798367977142334,-0.12070831656455994,0.14815394580364227,0.8135800957679749,0.0509885735809803
Legglance-Flick Shot,0.44684934616088867,0.25555822253227234,0.4188990294933319,0.42748910188674927,0.22605445981025696,-0.09011595696210861,0.45178550481796265,0.4004693329334259,0.43288707733154297,0.4385337829589844,0.37222713232040405,-0.20155932009220123,0.6168020367622375,0.2761071026325226,0.15985412895679474,0.5998416543006897,0.2872025668621063,-0.1603095531463623,0.7545498609542847,0.39319539070129395,0.09914562851190567,0.5502612590789795,0.5285142660140991,-0.12283498793840408,0.9003387689590454,0.39213162660598755,0.08437176793813705,0.6856555938720703,0.6516362428665161,-0.08614233136177063
Legglance-Flick Shot,0.3424980342388153,0.37897470593452454,0.4162777066230774,0.3276023864746094,0.3727562427520752,-0.05829035863280296,0.40436726808547974,0.48891958594322205,0.4059983193874359,0.4021506607532501,0.46143674850463867,-0.1702459752559662,0.48834314942359924,0.20737849175930023,0.14494146406650543,0.4793696701526642,0.2379089742898941,-0.14538004994392395,0.6398434042930603,0.1563248187303543,0.06578709930181503,0.5421550273895264,0.4774697721004486,-0.07921981066465378,0.7474400997161865,0.014581561088562012,-0.007746182382106781,0.7025437951087952,0.41889604926109314,-0.04706352949142456
Legglance-Flick Shot,0.5505093336105347,0.23171496391296387,0.30102458596229553,0.557366669178009,0.2170708179473877,-0.09511101990938187,0.4914848804473877,0.3230394423007965,0.2902483344078064,0.5064020156860352,0.3357895016670227,-0.19765762984752655,0.6862776279449463,0.4412647783756256,0.1315491497516632,0.6605857610702515,0.4383399486541748,-0.1318052113056183,0.7335541844367981,0.6704216599464417,0.08237457275390625,0.5239059329032898,0.5597327351570129,-0.1087021455168724,0.850237250328064,0.8130983710289001,0.061268940567970276,0.577947735786438,0.7999409437179565,-0.08157262951135635
Legglance-Flick Shot,0.4869847297668457,0.26297032833099365,0.35455217957496643,0.4907909035682678,0.24595463275909424,-0.03254001587629318,0.4386734068393707,0.34673872590065,0.3204413950443268,0.4722689688205719,0.3474534749984741,-0.16532543301582336,0.6045544743537903,0.49712076783180237,0.13552936911582947,0.5738858580589294,0.4958047866821289,-0.13587729632854462,0.6953452825546265,0.7054731845855713,0.032357048243284225,0.44356197118759155,0.6519313454627991,-0.09602641314268112,0.8074628710746765,0.8692546486854553,-0.023833641782402992,0.5370477437973022,0.8488986492156982,-0.06533923000097275
Legglance-Flick Shot,0.4886681139469147,0.26485469937324524,0.34590595960617065,0.49168604612350464,0.2516708970069885,-0.014708449132740498,0.4269665479660034,0.35372865200042725,0.3383760154247284,0.47745436429977417,0.3545711636543274,-0.1036304384469986,0.6049925088882446,0.503200352191925,0.12937065958976746,0.5753012895584106,0.5002822875976562,-0.12978190183639526,0.6980121731758118,0.703315258026123,0.04368659853935242,0.45025303959846497,0.6466650366783142,-0.10263052582740784,0.8120028972625732,0.8736790418624878,0.002116371411830187,0.5450840592384338,0.8518716096878052,-0.070632703602314
Legglance-Flick Shot,0.47940772771835327,0.2671716809272766,-0.03205938637256622,0.49541139602661133,0.28663527965545654,0.5492618680000305,0.5887228846549988,0.37995263934135437,-0.25358855724334717,0.5095928907394409,0.3958812355995178,0.5928754210472107,0.39465540647506714,0.5092504024505615,-0.19700735807418823,0.3219950497150421,0.5145581960678101,0.1962510496377945,0.5461324453353882,0.6739591360092163,-0.4385150671005249,0.2596590518951416,0.7183443903923035,0.1547074317932129,0.44308724999427795,0.8817368745803833,-0.6890004277229309,0.13591408729553223,0.9079893827438354,-0.025466401129961014
Legglance-Flick Shot,0.49009889364242554,0.27143314480781555,-0.0536026693880558,0.45236557722091675,0.2614471912384033,0.5165038704872131,0.5885050296783447,0.3762120008468628,-0.17100247740745544,0.40869781374931335,0.3759916424751282,0.6563840508460999,0.3848889172077179,0.4933621883392334,-0.18319544196128845,0.3555775284767151,0.49061647057533264,0.18264611065387726,0.504544198513031,0.6231685876846313,-0.30518871545791626,0.26636046171188354,0.6652589440345764,0.02165776677429676,0.4844476878643036,0.7873476147651672,-0.3330329656600952,0.18409542739391327,0.810921311378479,-0.18425266444683075
Legglance-Flick Shot,0.32175689935684204,0.31845030188560486,0.23807424306869507,0.40722882747650146,0.25297442078590393,-0.09853069484233856,0.29927316308021545,0.42178210616111755,0.03904144465923309,0.3855953514575958,0.3822847604751587,-0.2913254201412201,0.4809407889842987,0.5350660681724548,0.12641626596450806,0.5011105537414551,0.5156185030937195,-0.1266975998878479,0.5938084125518799,0.7389989495277405,-0.018998894840478897,0.3797769546508789,0.6852931976318359,-0.11101071536540985,0.756283164024353,0.8403802514076233,-0.045868948101997375,0.40840911865234375,0.9156683087348938,-0.09381408989429474
